x,y,species logistic values
2381.0,2381.0,1.9273379E-10
2382.0,2382.0,0.18956728
2383.0,2383.0,1.8059247E-6
2384.0,2384.0,1.554408E-5
2385.0,2385.0,1.0572895E-5
2386.0,2386.0,1.907693E-8
2387.0,2387.0,6.569356E-6
2388.0,2388.0,6.2198455E-6
2389.0,2389.0,1.7559243E-5
2390.0,2390.0,2.376486E-7
2391.0,2391.0,9.3694816E-11
2392.0,2392.0,4.548646E-8
2393.0,2393.0,7.995246E-11
2394.0,2394.0,1.9353836E-16
2395.0,2395.0,8.251229E-36
2396.0,2396.0,2.0481662E-10
2397.0,2397.0,5.0035596E-4
2398.0,2398.0,9.6664124E-5
2399.0,2399.0,1.0420717E-9
2400.0,2400.0,8.965457E-12
2401.0,2401.0,0.005297437
2402.0,2402.0,6.330041E-8
2403.0,2403.0,1.6132996E-15
2404.0,2404.0,2.2677467E-9
2405.0,2405.0,3.7182665E-6
2406.0,2406.0,7.0299695E-9
2407.0,2407.0,1.4268744E-5
2408.0,2408.0,9.172413E-8
2409.0,2409.0,1.497982E-11
2410.0,2410.0,7.770755E-11
2411.0,2411.0,1.6308614E-13
2412.0,2412.0,4.0085448E-5
2413.0,2413.0,1.9759936E-29
2414.0,2414.0,1.0362127E-6
2415.0,2415.0,1.5515656E-11
2416.0,2416.0,8.0240286E-9
2417.0,2417.0,9.5942105E-6
2418.0,2418.0,3.0033392E-11
2419.0,2419.0,1.5165672E-6
2420.0,2420.0,3.6667974E-10
2421.0,2421.0,4.107967E-7
2422.0,2422.0,5.2232895E-16
2423.0,2423.0,1.1426451E-9
2424.0,2424.0,1.5467177E-7
2425.0,2425.0,3.3364097E-12
2426.0,2426.0,7.8778714E-7
2427.0,2427.0,0.08478223
2428.0,2428.0,2.4552339E-5
2429.0,2429.0,3.998876E-6
2430.0,2430.0,4.332087E-5
2431.0,2431.0,0.0025515321
2432.0,2432.0,4.8410813E-9
2433.0,2433.0,1.9744875E-6
2434.0,2434.0,0.0026643225
2435.0,2435.0,3.539699E-5
2436.0,2436.0,7.892881E-5
2437.0,2437.0,1.505644E-7
2438.0,2438.0,1.7813856E-13
2439.0,2439.0,2.7070013E-7
2440.0,2440.0,3.0926055E-6
2441.0,2441.0,0.019288467
2442.0,2442.0,5.8499104E-8
2443.0,2443.0,5.7209178E-5
2444.0,2444.0,4.068251E-10
2445.0,2445.0,1.9435231E-7
2446.0,2446.0,1.5850801E-10
2447.0,2447.0,7.3339575E-4
2448.0,2448.0,7.727628E-11
2449.0,2449.0,2.8042895E-13
2450.0,2450.0,1.0455923E-16
2451.0,2451.0,1.586843E-18
2452.0,2452.0,6.792967E-23
2453.0,2453.0,9.03639E-7
2454.0,2454.0,4.111628E-6
2455.0,2455.0,1.734406E-13
2456.0,2456.0,1.5382775E-12
2457.0,2457.0,3.459814E-16
2458.0,2458.0,1.4058984E-28
2459.0,2459.0,3.8515905E-12
2460.0,2460.0,8.2297985E-14
2461.0,2461.0,4.394108E-12
2462.0,2462.0,1.2519401E-10
2463.0,2463.0,0.0012446132
2464.0,2464.0,6.1915766E-6
2465.0,2465.0,3.0008245E-5
2466.0,2466.0,0.027334105
2467.0,2467.0,7.5592277E-7
2468.0,2468.0,3.9300377E-12
2469.0,2469.0,0.0021596192
2470.0,2470.0,1.48924215E-8
2471.0,2471.0,1.8178035E-12
2472.0,2472.0,3.0620055E-7
2473.0,2473.0,3.713701E-14
2474.0,2474.0,2.1171402E-9
2475.0,2475.0,6.963498E-12
2476.0,2476.0,1.65803E-7
2477.0,2477.0,6.8206724E-8
2478.0,2478.0,6.078402E-6
2479.0,2479.0,6.16866E-13
2480.0,2480.0,9.701802E-9
2481.0,2481.0,9.313382E-9
2482.0,2482.0,1.6928876E-5
2483.0,2483.0,9.748537E-12
2484.0,2484.0,1.5117149E-11
2485.0,2485.0,1.0553684E-16
2486.0,2486.0,2.4841622E-12
2487.0,2487.0,2.8331464E-9
2488.0,2488.0,1.10579115E-10
2489.0,2489.0,1.5395405E-11
2490.0,2490.0,1.0408483E-12
2491.0,2491.0,6.273071E-8
2492.0,2492.0,9.225694E-5
2493.0,2493.0,3.4783698E-5
2494.0,2494.0,1.520614E-29
2495.0,2495.0,7.069757E-11
2496.0,2496.0,1.2084807E-8
2497.0,2497.0,1.5234916E-6
2498.0,2498.0,5.391271E-13
2499.0,2499.0,1.5268783E-7
2500.0,2500.0,4.1652768E-11
2501.0,2501.0,4.678868E-5
2502.0,2502.0,8.621474E-6
2503.0,2503.0,0.008809004
2504.0,2504.0,1.5025746E-8
2505.0,2505.0,0.08045984
2506.0,2506.0,0.0054116934
2507.0,2507.0,5.067954E-13
2508.0,2508.0,0.0013685604
2509.0,2509.0,8.019028E-13
2510.0,2510.0,4.6856155E-13
2511.0,2511.0,1.5288876E-7
2512.0,2512.0,7.0562604E-4
2513.0,2513.0,2.8524817E-14
2514.0,2514.0,1.1923414E-7
2515.0,2515.0,2.5073417E-9
2516.0,2516.0,2.657238E-8
2517.0,2517.0,9.16157E-18
2518.0,2518.0,2.2239056E-11
2519.0,2519.0,2.005466E-10
2520.0,2520.0,5.0251916E-8
2521.0,2521.0,7.765667E-6
2522.0,2522.0,8.487643E-8
2523.0,2523.0,2.525314E-6
2524.0,2524.0,2.3655758E-11
2525.0,2525.0,3.6403893E-7
2526.0,2526.0,1.220534E-10
2527.0,2527.0,5.33495E-12
2528.0,2528.0,8.535893E-10
2529.0,2529.0,1.476714E-7
2530.0,2530.0,3.231051E-12
2531.0,2531.0,2.164307E-14
2532.0,2532.0,2.3679558E-13
2533.0,2533.0,2.341134E-8
2534.0,2534.0,4.060847E-4
2535.0,2535.0,2.264809E-13
2536.0,2536.0,2.5495255E-9
2537.0,2537.0,0.0025811566
2538.0,2538.0,5.9387804E-18
2539.0,2539.0,4.6086544E-19
2540.0,2540.0,3.1014737E-5
2541.0,2541.0,1.9689672E-7
2542.0,2542.0,1.6059601E-5
2543.0,2543.0,5.8753875E-7
2544.0,2544.0,3.2572049E-19
2545.0,2545.0,2.0611859E-9
2546.0,2546.0,1.5745982E-14
2547.0,2547.0,2.4465104E-12
2548.0,2548.0,5.638096E-7
2549.0,2549.0,1.0318435E-4
2550.0,2550.0,4.7011956E-17
2551.0,2551.0,2.7596543E-5
2552.0,2552.0,5.222271E-8
2553.0,2553.0,4.489742E-6
2554.0,2554.0,9.953566E-13
2555.0,2555.0,3.2143856E-12
2556.0,2556.0,4.744017E-11
2557.0,2557.0,1.281594E-14
2558.0,2558.0,1.314115E-4
2559.0,2559.0,0.2152163
2560.0,2560.0,2.7599453E-6
2561.0,2561.0,3.007248E-9
2562.0,2562.0,1.1220218E-6
2563.0,2563.0,2.9698335E-19
2564.0,2564.0,3.7855434E-4
2565.0,2565.0,1.915927E-9
2566.0,2566.0,4.4514687E-18
2567.0,2567.0,6.7712273E-4
2568.0,2568.0,6.040724E-6
2569.0,2569.0,1.0986398E-11
2570.0,2570.0,1.4422835E-7
2571.0,2571.0,1.4319473E-5
2572.0,2572.0,0.002648824
2573.0,2573.0,4.5393167E-6
2574.0,2574.0,1.6995447E-4
2575.0,2575.0,1.422797E-8
2576.0,2576.0,1.3090802E-16
2577.0,2577.0,8.248289E-6
2578.0,2578.0,2.9544674E-6
2579.0,2579.0,3.3830137E-14
2580.0,2580.0,2.2287521E-18
2581.0,2581.0,8.6914966E-8
2582.0,2582.0,2.3343308E-18
2583.0,2583.0,3.8808493E-10
2584.0,2584.0,0.001299059
2585.0,2585.0,4.4708028E-8
2586.0,2586.0,1.8745313E-24
2587.0,2587.0,1.5989063E-8
2588.0,2588.0,1.4846695E-6
2589.0,2589.0,8.5814005E-9
2590.0,2590.0,1.7549566E-12
2591.0,2591.0,2.9100423E-7
2592.0,2592.0,1.955835E-11
2593.0,2593.0,1.5550742E-6
2594.0,2594.0,9.8950466E-8
2595.0,2595.0,1.3263414E-7
2596.0,2596.0,1.0092108E-5
2597.0,2597.0,5.5386682E-8
2598.0,2598.0,6.599425E-6
2599.0,2599.0,8.157977E-8
2600.0,2600.0,5.9971103E-6
2601.0,2601.0,2.2999232E-24
2602.0,2602.0,2.2787668E-10
2603.0,2603.0,1.9942017E-9
2604.0,2604.0,0.0016009427
2605.0,2605.0,1.4504247E-9
2606.0,2606.0,1.4171117E-8
2607.0,2607.0,4.3404298E-6
2608.0,2608.0,4.677748E-7
2609.0,2609.0,1.906433E-12
2610.0,2610.0,2.8604911E-6
2611.0,2611.0,1.9062496E-9
2612.0,2612.0,2.523445E-5
2613.0,2613.0,1.7514407E-7
2614.0,2614.0,2.15759E-4
2615.0,2615.0,3.404927E-11
2616.0,2616.0,4.135843E-14
2617.0,2617.0,1.7409342E-16
2618.0,2618.0,6.999451E-6
2619.0,2619.0,1.2109856E-10
2620.0,2620.0,5.0597395E-13
2621.0,2621.0,2.4929425E-6
2622.0,2622.0,6.7031726E-13
2623.0,2623.0,1.050176E-12
2624.0,2624.0,4.8182095E-21
2625.0,2625.0,9.165304E-9
2626.0,2626.0,9.818709E-5
2627.0,2627.0,3.6522546E-5
2628.0,2628.0,0.002154628
2629.0,2629.0,0.0
2630.0,2630.0,3.724459E-8
2631.0,2631.0,3.437063E-8
2632.0,2632.0,1.6197735E-14
2633.0,2633.0,5.7787547E-6
2634.0,2634.0,1.1353328E-12
2635.0,2635.0,1.7530674E-7
2636.0,2636.0,2.2391169E-12
2637.0,2637.0,1.0343126E-6
2638.0,2638.0,3.118815E-8
2639.0,2639.0,1.2972555E-12
2640.0,2640.0,2.7920737E-31
2641.0,2641.0,2.891489E-5
2642.0,2642.0,8.289369E-4
2643.0,2643.0,0.012422458
2644.0,2644.0,5.0858915E-7
2645.0,2645.0,2.3244053E-7
2646.0,2646.0,0.027771994
2647.0,2647.0,9.7037974E-4
2648.0,2648.0,8.6294714E-4
2649.0,2649.0,3.2642707E-5
2650.0,2650.0,9.774444E-6
2651.0,2651.0,3.405081E-12
2652.0,2652.0,1.0334013E-12
2653.0,2653.0,2.219304E-6
2654.0,2654.0,6.57715E-7
2655.0,2655.0,5.4111637E-12
2656.0,2656.0,3.5595605E-7
2657.0,2657.0,8.302353E-7
2658.0,2658.0,2.5593344E-14
2659.0,2659.0,1.3728045E-13
2660.0,2660.0,3.5349033E-14
2661.0,2661.0,9.803788E-7
2662.0,2662.0,2.9635244E-12
2663.0,2663.0,2.0955179E-6
2664.0,2664.0,0.001194011
2665.0,2665.0,3.902591E-17
2666.0,2666.0,0.038143117
2667.0,2667.0,9.207971E-15
2668.0,2668.0,1.9378645E-11
2669.0,2669.0,6.0127473E-7
2670.0,2670.0,1.3296388E-6
2671.0,2671.0,2.457225E-16
2672.0,2672.0,9.797843E-5
2673.0,2673.0,2.8493757E-6
2674.0,2674.0,3.729406E-12
2675.0,2675.0,1.1314395E-8
2676.0,2676.0,1.0397891E-6
2677.0,2677.0,1.3764135E-8
2678.0,2678.0,1.0013754E-13
2679.0,2679.0,6.551969E-9
2680.0,2680.0,8.720504E-6
2681.0,2681.0,6.1191585E-14
2682.0,2682.0,4.6225676E-10
2683.0,2683.0,3.904839E-7
2684.0,2684.0,8.32045E-13
2685.0,2685.0,0.043853875
2686.0,2686.0,1.3247396E-14
2687.0,2687.0,1.2458919E-5
2688.0,2688.0,1.0941236E-8
2689.0,2689.0,1.093005E-9
2690.0,2690.0,1.463506E-6
2691.0,2691.0,2.929752E-20
2692.0,2692.0,1.8374303E-5
2693.0,2693.0,2.6416485E-5
2694.0,2694.0,2.3067826E-12
2695.0,2695.0,1.8170074E-5
2696.0,2696.0,1.989708E-11
2697.0,2697.0,8.137629E-6
2698.0,2698.0,4.128725E-8
2699.0,2699.0,2.9592064E-5
2700.0,2700.0,2.2563087E-5
2701.0,2701.0,0.020086287
2702.0,2702.0,4.3647083E-7
2703.0,2703.0,4.903576E-15
2704.0,2704.0,5.6796745E-10
2705.0,2705.0,2.7858954E-5
2706.0,2706.0,2.8437876E-8
2707.0,2707.0,9.605347E-18
2708.0,2708.0,1.7942311E-12
2709.0,2709.0,5.556464E-5
2710.0,2710.0,7.0293174E-13
2711.0,2711.0,2.1418407E-6
2712.0,2712.0,3.519182E-10
2713.0,2713.0,6.659143E-5
2714.0,2714.0,4.77562E-18
2715.0,2715.0,5.479055E-5
2716.0,2716.0,9.0691605E-9
2717.0,2717.0,2.2491012E-8
2718.0,2718.0,2.2527286E-10
2719.0,2719.0,4.2819413E-14
2720.0,2720.0,1.6992214E-12
2721.0,2721.0,5.32089E-10
2722.0,2722.0,3.1475265E-5
2723.0,2723.0,1.0402595E-11
2724.0,2724.0,8.940777E-10
2725.0,2725.0,4.2560988E-8
2726.0,2726.0,2.5622857E-8
2727.0,2727.0,8.071405E-30
2728.0,2728.0,5.322482E-6
2729.0,2729.0,4.2029047E-8
2730.0,2730.0,1.4207181E-9
2731.0,2731.0,2.4372282E-12
2732.0,2732.0,4.0312553E-9
2733.0,2733.0,2.8712185E-11
2734.0,2734.0,8.27496E-14
2735.0,2735.0,2.155942E-6
2736.0,2736.0,8.754549E-6
2737.0,2737.0,2.1430151E-7
2738.0,2738.0,2.4374714E-7
2739.0,2739.0,6.2406036E-7
2740.0,2740.0,2.074281E-12
2741.0,2741.0,4.4545104E-8
2742.0,2742.0,3.8120863E-8
2743.0,2743.0,0.009851986
2744.0,2744.0,3.5303007E-8
2745.0,2745.0,1.777416E-8
2746.0,2746.0,2.8113366E-6
2747.0,2747.0,5.17942E-11
2748.0,2748.0,1.3828767E-4
2749.0,2749.0,2.9492447E-11
2750.0,2750.0,3.262405E-5
2751.0,2751.0,3.5797632E-19
2752.0,2752.0,2.9618135E-9
2753.0,2753.0,8.421402E-5
2754.0,2754.0,6.3670663E-10
2755.0,2755.0,8.610346E-13
2756.0,2756.0,0.003392575
2757.0,2757.0,1.04608194E-19
2758.0,2758.0,5.7700916E-5
2759.0,2759.0,7.6000745E-8
2760.0,2760.0,7.023465E-7
2761.0,2761.0,1.4321391E-9
2762.0,2762.0,2.4983125E-14
2763.0,2763.0,3.1518935E-12
2764.0,2764.0,7.600053E-13
2765.0,2765.0,6.6524084E-9
2766.0,2766.0,0.08031347
2767.0,2767.0,2.9325243E-8
2768.0,2768.0,3.2601142E-7
2769.0,2769.0,1.0449185E-12
2770.0,2770.0,8.305503E-9
2771.0,2771.0,3.424289E-4
2772.0,2772.0,1.375469E-9
2773.0,2773.0,0.0035842536
2774.0,2774.0,1.3960279E-5
2775.0,2775.0,8.1247165E-8
2776.0,2776.0,1.6021174E-8
2777.0,2777.0,2.1581882E-17
2778.0,2778.0,1.07528274E-35
2779.0,2779.0,1.9886913E-6
2780.0,2780.0,5.293278E-7
2781.0,2781.0,3.0192157E-7
2782.0,2782.0,1.301457E-7
2783.0,2783.0,3.989337E-8
2784.0,2784.0,6.4843225E-6
2785.0,2785.0,5.1654708E-18
2786.0,2786.0,3.7712788E-13
2787.0,2787.0,1.7151618E-13
2788.0,2788.0,2.389265E-11
2789.0,2789.0,8.2451805E-7
2790.0,2790.0,3.4845618E-7
2791.0,2791.0,2.0261115E-10
2792.0,2792.0,2.8892613E-10
2793.0,2793.0,4.9041615E-9
2794.0,2794.0,1.2703442E-5
2795.0,2795.0,1.1968507E-5
2796.0,2796.0,2.2826456E-9
2797.0,2797.0,7.039643E-9
2798.0,2798.0,6.446174E-9
2799.0,2799.0,4.3201222E-8
2800.0,2800.0,8.542275E-8
2801.0,2801.0,3.4454664E-14
2802.0,2802.0,1.7849402E-6
2803.0,2803.0,4.530294E-6
2804.0,2804.0,4.891612E-7
2805.0,2805.0,1.040219E-9
2806.0,2806.0,6.0604776E-7
2807.0,2807.0,2.6606127E-11
2808.0,2808.0,3.7369175E-12
2809.0,2809.0,0.005717778
2810.0,2810.0,1.5531946E-6
2811.0,2811.0,4.9914917E-5
2812.0,2812.0,6.987633E-8
2813.0,2813.0,1.5525429E-12
2814.0,2814.0,1.8904119E-6
2815.0,2815.0,8.482768E-11
2816.0,2816.0,1.4672755E-13
2817.0,2817.0,1.7855491E-17
2818.0,2818.0,1.6422119E-11
2819.0,2819.0,1.1835839E-4
2820.0,2820.0,4.0706785E-9
2821.0,2821.0,1.0664743E-6
2822.0,2822.0,4.3247943E-5
2823.0,2823.0,2.304484E-15
2824.0,2824.0,1.0602699E-9
2825.0,2825.0,5.384496E-6
2826.0,2826.0,5.0481236E-7
2827.0,2827.0,2.0666565E-5
2828.0,2828.0,1.7545994E-11
2829.0,2829.0,2.0419057E-12
2830.0,2830.0,3.1206229E-9
2831.0,2831.0,2.7299373E-6
2832.0,2832.0,9.5776784E-8
2833.0,2833.0,1.0534914E-15
2834.0,2834.0,2.490763E-5
2835.0,2835.0,3.986445E-8
2836.0,2836.0,7.346344E-12
2837.0,2837.0,1.365583E-13
2838.0,2838.0,2.1093864E-8
2839.0,2839.0,2.9676788E-9
2840.0,2840.0,1.00423325E-13
2841.0,2841.0,2.1686342E-14
2842.0,2842.0,1.3239968E-9
2843.0,2843.0,1.7772864E-7
2844.0,2844.0,1.981301E-6
2845.0,2845.0,1.0389129E-7
2846.0,2846.0,8.422845E-12
2847.0,2847.0,2.5360093E-6
2848.0,2848.0,2.06078E-6
2849.0,2849.0,2.4630215E-5
2850.0,2850.0,2.5160883E-8
2851.0,2851.0,5.301049E-9
2852.0,2852.0,2.2735619E-11
2853.0,2853.0,2.2354334E-6
2854.0,2854.0,2.5563666E-6
2855.0,2855.0,1.1792865E-6
2856.0,2856.0,7.12821E-35
2857.0,2857.0,1.3495805E-17
2858.0,2858.0,0.13656956
2859.0,2859.0,3.8290544E-8
2860.0,2860.0,2.3045422E-19
2861.0,2861.0,5.2871904E-8
2862.0,2862.0,8.9122E-9
2863.0,2863.0,2.1017513E-6
2864.0,2864.0,1.3437764E-6
2865.0,2865.0,6.1340133E-6
2866.0,2866.0,1.8281962E-7
2867.0,2867.0,1.0003455E-6
2868.0,2868.0,1.2730897E-14
2869.0,2869.0,0.02200615
2870.0,2870.0,2.7516093E-12
2871.0,2871.0,0.0027001149
2872.0,2872.0,9.325815E-14
2873.0,2873.0,3.3086206E-5
2874.0,2874.0,1.03175796E-13
2875.0,2875.0,2.064341E-34
2876.0,2876.0,2.0236692E-9
2877.0,2877.0,1.1173996E-8
2878.0,2878.0,2.5537065E-6
2879.0,2879.0,1.6722431E-8
2880.0,2880.0,6.218356E-19
2881.0,2881.0,2.5261808E-5
2882.0,2882.0,6.2815866E-7
2883.0,2883.0,8.434755E-5
2884.0,2884.0,0.12247076
2885.0,2885.0,3.252553E-8
2886.0,2886.0,1.8187313E-6
2887.0,2887.0,0.0044750487
2888.0,2888.0,5.9754166E-5
2889.0,2889.0,1.9733049E-14
2890.0,2890.0,0.0185101
2891.0,2891.0,2.157615E-13
2892.0,2892.0,1.00259626E-7
2893.0,2893.0,5.52513E-9
2894.0,2894.0,5.0775645E-7
2895.0,2895.0,1.9114992E-10
2896.0,2896.0,0.0042016674
2897.0,2897.0,1.2172868E-5
2898.0,2898.0,2.2492758E-8
2899.0,2899.0,2.1941986E-8
2900.0,2900.0,0.1603847
2901.0,2901.0,5.2312204E-12
2902.0,2902.0,5.363632E-11
2903.0,2903.0,1.9964914E-17
2904.0,2904.0,4.399608E-16
2905.0,2905.0,6.0874015E-8
2906.0,2906.0,2.0902795E-7
2907.0,2907.0,9.267112E-9
2908.0,2908.0,1.2749335E-9
2909.0,2909.0,1.8713651E-13
2910.0,2910.0,4.2313286E-9
2911.0,2911.0,2.9295524E-8
2912.0,2912.0,6.5643746E-7
2913.0,2913.0,6.875839E-24
2914.0,2914.0,1.3020419E-12
2915.0,2915.0,3.419178E-8
2916.0,2916.0,2.0281921E-5
2917.0,2917.0,4.937503E-6
2918.0,2918.0,1.0835326E-9
2919.0,2919.0,2.8906063E-8
2920.0,2920.0,6.194708E-8
2921.0,2921.0,4.1723237E-7
2922.0,2922.0,1.902522E-8
2923.0,2923.0,0.015527681
2924.0,2924.0,5.055144E-12
2925.0,2925.0,2.561668E-8
2926.0,2926.0,7.240585E-8
2927.0,2927.0,0.018715238
2928.0,2928.0,1.13133154E-7
2929.0,2929.0,3.9324887E-6
2930.0,2930.0,1.2362847E-4
2931.0,2931.0,3.8776814E-17
2932.0,2932.0,4.3784968E-7
2933.0,2933.0,1.2571193E-8
2934.0,2934.0,6.163183E-7
2935.0,2935.0,1.0319313E-5
2936.0,2936.0,7.8646577E-4
2937.0,2937.0,4.278391E-6
2938.0,2938.0,4.0942458E-11
2939.0,2939.0,2.7684473E-6
2940.0,2940.0,9.302149E-4
2941.0,2941.0,2.8450353E-5
2942.0,2942.0,4.585237E-13
2943.0,2943.0,3.4778374E-12
2944.0,2944.0,1.8207146E-14
2945.0,2945.0,8.83913E-13
2946.0,2946.0,7.029211E-8
2947.0,2947.0,5.555862E-37
2948.0,2948.0,4.770877E-7
2949.0,2949.0,1.3800216E-5
2950.0,2950.0,3.2174465E-12
2951.0,2951.0,7.387041E-11
2952.0,2952.0,1.596242E-11
2953.0,2953.0,2.8576219E-8
2954.0,2954.0,6.477856E-8
2955.0,2955.0,1.157535E-9
2956.0,2956.0,1.4450727E-6
2957.0,2957.0,2.859634E-7
2958.0,2958.0,5.3640786E-10
2959.0,2959.0,6.786196E-21
2960.0,2960.0,6.413492E-6
2961.0,2961.0,1.2578841E-10
2962.0,2962.0,7.972473E-18
2963.0,2963.0,1.3440834E-7
2964.0,2964.0,4.8476284E-19
2965.0,2965.0,1.6064651E-12
2966.0,2966.0,6.5767876E-5
2967.0,2967.0,2.3513316E-9
2968.0,2968.0,1.7732827E-16
2969.0,2969.0,2.8059892E-12
2970.0,2970.0,1.6086912E-6
2971.0,2971.0,4.5092343E-6
2972.0,2972.0,1.5107557E-9
2973.0,2973.0,7.695919E-11
2974.0,2974.0,5.413309E-11
2975.0,2975.0,1.1450851E-10
2976.0,2976.0,6.856209E-6
2977.0,2977.0,1.6478947E-6
2978.0,2978.0,6.807216E-35
2979.0,2979.0,0.2555029
2980.0,2980.0,1.6067219E-7
2981.0,2981.0,2.2147753E-16
2982.0,2982.0,1.3997543E-14
2983.0,2983.0,0.0090864925
2984.0,2984.0,1.3826605E-6
2985.0,2985.0,7.410976E-12
2986.0,2986.0,2.2938559E-5
2987.0,2987.0,3.674556E-7
2988.0,2988.0,3.672804E-12
2989.0,2989.0,7.3583306E-30
2990.0,2990.0,9.9951955E-14
2991.0,2991.0,1.8163315E-5
2992.0,2992.0,6.1957267E-10
2993.0,2993.0,1.595595E-8
2994.0,2994.0,0.0014490277
2995.0,2995.0,0.7487429
2996.0,2996.0,1.9563797E-15
2997.0,2997.0,1.2638599E-10
2998.0,2998.0,1.0752279E-12
2999.0,2999.0,4.3358267E-7
3000.0,3000.0,1.0697893E-17
3001.0,3001.0,5.204655E-19
3002.0,3002.0,1.4548851E-6
3003.0,3003.0,6.691713E-9
3004.0,3004.0,5.831713E-7
3005.0,3005.0,7.6115174E-7
3006.0,3006.0,8.611495E-11
3007.0,3007.0,8.1070476E-16
3008.0,3008.0,3.8167365E-19
3009.0,3009.0,2.7293254E-10
3010.0,3010.0,1.0764791E-5
3011.0,3011.0,3.9698834E-6
3012.0,3012.0,3.1497696E-18
3013.0,3013.0,1.4674173E-5
3014.0,3014.0,0.0039085546
3015.0,3015.0,1.2189414E-13
3016.0,3016.0,1.579018E-13
3017.0,3017.0,1.2973131E-6
3018.0,3018.0,2.2457733E-8
3019.0,3019.0,0.0013463171
3020.0,3020.0,0.0015215923
3021.0,3021.0,2.916086E-8
3022.0,3022.0,1.0281339E-6
3023.0,3023.0,5.1221466E-8
3024.0,3024.0,1.4089143E-6
3025.0,3025.0,0.0038148074
3026.0,3026.0,1.5017966E-11
3027.0,3027.0,8.283663E-11
3028.0,3028.0,4.16369E-10
3029.0,3029.0,3.7804017E-11
3030.0,3030.0,5.3367998E-8
3031.0,3031.0,8.6622066E-7
3032.0,3032.0,4.967805E-9
3033.0,3033.0,1.5861731E-8
3034.0,3034.0,9.471071E-19
3035.0,3035.0,0.0
3036.0,3036.0,1.003404E-5
3037.0,3037.0,4.90846E-4
3038.0,3038.0,6.5008665E-9
3039.0,3039.0,8.1781934E-13
3040.0,3040.0,0.0020560364
3041.0,3041.0,2.464265E-7
3042.0,3042.0,1.6106449E-7
3043.0,3043.0,2.6197526E-14
3044.0,3044.0,2.3018E-41
3045.0,3045.0,5.0876174E-8
3046.0,3046.0,9.391466E-15
3047.0,3047.0,4.1566006E-4
3048.0,3048.0,4.988869E-7
3049.0,3049.0,1.0436387E-28
3050.0,3050.0,3.0404576E-7
3051.0,3051.0,3.6024872E-16
3052.0,3052.0,1.9450508E-9
3053.0,3053.0,2.1024108E-7
3054.0,3054.0,5.0704435E-10
3055.0,3055.0,7.736284E-9
3056.0,3056.0,4.1984968E-6
3057.0,3057.0,2.9320754E-5
3058.0,3058.0,2.8040575E-5
3059.0,3059.0,6.654971E-13
3060.0,3060.0,1.6741621E-6
3061.0,3061.0,1.0604439E-6
3062.0,3062.0,7.578011E-15
3063.0,3063.0,2.6062863E-9
3064.0,3064.0,5.5555213E-13
3065.0,3065.0,0.0027679622
3066.0,3066.0,1.0056209E-13
3067.0,3067.0,9.356399E-5
3068.0,3068.0,1.3261756E-5
3069.0,3069.0,5.9528105E-7
3070.0,3070.0,1.8018258E-12
3071.0,3071.0,3.846743E-6
3072.0,3072.0,1.16528106E-7
3073.0,3073.0,0.0020333633
3074.0,3074.0,3.780271E-9
3075.0,3075.0,1.9718796E-16
3076.0,3076.0,1.2302709E-6
3077.0,3077.0,5.778579E-8
3078.0,3078.0,6.1884504E-7
3079.0,3079.0,1.6670647E-6
3080.0,3080.0,5.163898E-6
3081.0,3081.0,7.9345355E-17
3082.0,3082.0,2.3640322E-25
3083.0,3083.0,1.6873647E-8
3084.0,3084.0,3.658812E-11
3085.0,3085.0,1.367449E-6
3086.0,3086.0,6.3365935E-10
3087.0,3087.0,5.515868E-6
3088.0,3088.0,4.178528E-4
3089.0,3089.0,2.6115779E-6
3090.0,3090.0,1.04552974E-7
3091.0,3091.0,1.3501854E-11
3092.0,3092.0,6.671302E-17
3093.0,3093.0,7.6763405E-12
3094.0,3094.0,3.5538453E-14
3095.0,3095.0,1.6503446E-16
3096.0,3096.0,6.4043606E-6
3097.0,3097.0,9.544871E-8
3098.0,3098.0,1.04933955E-16
3099.0,3099.0,4.668989E-7
3100.0,3100.0,8.415494E-8
3101.0,3101.0,1.2133414E-7
3102.0,3102.0,1.3712625E-11
3103.0,3103.0,4.106678E-6
3104.0,3104.0,3.1429497E-8
3105.0,3105.0,1.6005244E-4
3106.0,3106.0,4.949021E-6
3107.0,3107.0,8.206999E-6
3108.0,3108.0,3.5896957E-8
3109.0,3109.0,3.197499E-7
3110.0,3110.0,2.4056805E-9
3111.0,3111.0,7.518182E-15
3112.0,3112.0,1.7193596E-11
3113.0,3113.0,2.1088107E-8
3114.0,3114.0,2.6553466E-13
3115.0,3115.0,7.7403925E-12
3116.0,3116.0,6.2221686E-11
3117.0,3117.0,2.5753815E-8
3118.0,3118.0,3.9977638E-13
3119.0,3119.0,7.726629E-7
3120.0,3120.0,4.2808432E-19
3121.0,3121.0,5.686302E-17
3122.0,3122.0,4.3792367E-10
3123.0,3123.0,1.379878E-13
3124.0,3124.0,2.4796385E-12
3125.0,3125.0,2.4189965E-13
3126.0,3126.0,4.2301832E-5
3127.0,3127.0,1.1107129E-17
3128.0,3128.0,7.9633015E-15
3129.0,3129.0,5.3979456E-8
3130.0,3130.0,1.3957826E-9
3131.0,3131.0,4.9730833E-15
3132.0,3132.0,5.069544E-11
3133.0,3133.0,7.148679E-8
3134.0,3134.0,4.829463E-18
3135.0,3135.0,1.4681947E-12
3136.0,3136.0,5.15701E-17
